"API_WellNo","County","CoName","Hole","SideTrck","Completion","Well_Typ","Field","Wl_Status","Well_Nm","town","Prod Form","MonthProd","GasProd","WaterProd","OilProd","Year"
"31003605000000","Allegany","Witter, Terry L.","60500","00","00","OD","Richburg","IN","Fox 4","Bolivar","Richburg","12","","3","1","2010"
"31003677130000","Allegany","Collins, Dave","67713","00","00","IW","Richburg","IN","Vincent 0144","Scio","Richburg","0","0","0","0","2010"
"31029208380000","Erie","Weil Resources, Inc.","20838","00","00","GD","East Aurora","AC","Closs 2","Aurora","Grimsby","12","1008","0","","2010"
"31029245750000","Erie","Stedman Energy, Inc.","24575","00","00","GD","Alden-Lancaster","AC","Torrelli 1","Newstead","Medina","12","2388","0","0","2010"
"31013177100000","Chautauqua","Empire Energy E & P, LLC","17710","00","00","GD","Lakeshore","AC","Redlecki, J 2","French Creek","Medina","7","252","45","","2010"
"31013159410000","Chautauqua","Fluvanna Community Church","15941","00","00","GD","Lakeshore","AC","Fluvanna Comm Ch 1","Ellicott","Medina","12","647","0","0","2010"
"31029036600000","Erie","Iroquois Gas Corp.","03660","00","00","GD","Orchard Park-Hamburg","IN","Foote N & Home Lumber 1","Hamburg","Medina","0","0","0","0","2010"
"31013202110000","Chautauqua","Empire Energy E & P, LLC","20211","00","00","GD","Lakeshore","AC","Beckerink, H. 6","Clymer","Medina","12","334","60","","2010"
"31003558280000","Allegany","Hungerford Oil Partners","55828","00","00","OD","Clarksville","IN","Kingsbury 17","Clarksville","Richburg","0","0","0","0","2010"
"31009606570000","Cattaraugus","SWEPI LP","60657","00","00","OD","Bradford","PA","Enter. Transit 81","Allegany","Bradford","12","0","0","90","2010"
"31003053050000","Allegany","Klein Oil & Logging","05305","00","00","OD","Beech Hill-Independence","AC","Austin-Bayard 16","Independence","Fulmer Valley","12","1","12","15","2010"
"31003608890000","Allegany","Plants and Goodwin, Inc.","60889","00","00","OD","Richburg","PA","Green 261","Bolivar","Richburg","12","0","3","4","2010"
"31009243620000","Cattaraugus","Pennhills Resources, LLC","24362","00","00","OD","Bradford","AC","Rumsey Devonian Sec 14 Lot 1-239","Allegany","Upper Devonian","12","602","577","260","2010"
"31037029310000","Genesee","GFS Energy, Inc.","02931","00","00","GD","Alden-Lancaster","PA","Peterson","Pembroke","Medina","11","446","0","","2010"
"31003156660000","Allegany","The Richardson Petroleum Corporation","15666","00","00","OW","Beech Hill-Independence","AC","Bloss 6","Independence","Fulmer Valley","12","917","3","17","2010"
"31013157550000","Chautauqua","Empire Energy E & P, LLC","15755","00","00","GD","Lakeshore","AC","Legters Bros 4","Clymer","Medina","12","736","50","","2010"
"31003646190000","Allegany","Burdick, Jeffery H","64619","00","00","OD","Richburg","AC","Murphy 8","Bolivar","Richburg","12","","20","10","2010"
"31003675550000","Allegany","Saint John Exploration & Production, Inc.","67555","00","00","OD","Richburg","IN","Trio 0149","Bolivar","Richburg","0","0","0","0","2010"
"31009051460000","Cattaraugus","Copper Ridge Oil, Inc.","05146","00","00","OD","Five Mile","PA","Weis 14","Olean","Bradford","3","","1","15","2010"
"31009158430000","Cattaraugus","Frank H. Stephan Oil Group","15843","00","00","OD","Bradford","PA","233 Geiger","Allegany","Bradford","11","","3","10","2010"
"31013212050000","Chautauqua","Empire Energy E & P, LLC","21205","00","00","GD","Lakeshore","AC","Caflisch, E 3-Q","Clymer","Medina","12","759","0","","2010"
"31121159550000","Wyoming","PPP Future Development Inc.","15955","00","00","GD","Silver Lake","AC","Brick B. 1","Perry","Medina","9","324","0","0","2010"
"31003113010000","Allegany","The Richardson Petroleum Corporation","11301","00","00","OD","Beech Hill-Independence","AC","17 Quintette-Stillman","Independence","Fulmer Valley","12","230","3","15","2010"
"31003638530000","Allegany","J and R Oil Company","63853","00","00","IW","Scio","IN","Harris w2","Ward","Scio","0","0","0","0","2010"
"31037239910000","Genesee","Alden Aurora Gas Company, Inc.","23991","00","00","GD","Alden-Lancaster","AC","Cotton 1","Darien","Medina","12","3475","0","","2010"
"31003659100000","Allegany","Simon of Bolivar Enterprises, Inc.","65910","00","00","OD","Richburg","IN","A&F Oil Co. 44","Genesee","Richburg","0","0","0","0","2010"
"31003680590000","Allegany","Sam Koehler Enterprises, Inc.","68059","00","00","IW","Fulmer Valley","IN","Ewell 09","Wellsville","Fulmer Valley","0","0","0","0","2010"
"31003659560000","Allegany","J. J. Bucher Producing Corporation","65956","00","00","OD","Richburg","IN","Allen 1","Scio","Richburg","0","0","0","0","2010"
"31013168000000","Chautauqua","PPP Future Development Inc.","16800","00","00","GD","Lakeshore","AC","Pickup NY 42","Cherry Creek","Medina","12","1773","0","","2010"
"31029132830000","Erie","Stedman Energy, Inc.","13283","00","00","GD","Elma","AC","Berner Leon 1","Elma","Medina","12","746","0","0","2010"
"31013249610000","Chautauqua","PPP Future Development Inc.","24961","00","00","GD","Lakeshore","AC","Hoyt 4","North Harmony","Medina","12","2124","648","0","2010"
"31037173910000","Genesee","Byron-Bergen Central School","17391","00","00","GW","Bergen","PA","Fee 1","Bergen","Medina","12","1","0","0","2010"
"31013054840000","Chautauqua","Vertical Energy, Inc.","05484","00","00","OD","Busti","AC","Crandall 2-3","Busti","Glade","12","","1","5","2010"
"31013180650000","Chautauqua","Empire Energy E & P, LLC","18065","00","00","GD","Lakeshore","AC","Newhouse 718","Mina","Medina","12","297","0","0","2010"
"31029220660000","Erie","Empire Energy E & P, LLC","22066","00","00","GD","Lakeview","AC","Burke D 1","Evans","Medina","12","1587","40","","2010"
"31053231270000","Madison","Minard Run Oil Company","23127","00","00","GE","Bradley Brook","AC","Wedge 4-334","Lebanon","Oneida","12","6346","0","","2010"
"31013181820000","Chautauqua","Empire Energy E & P, LLC","18182","00","00","GD","Lakeshore","AC","Wilson, R 1","Poland","Medina","8","412","0","","2010"
"31009669770000","Cattaraugus","Rasey, Thomas O.","66977","00","00","OD","Four Mile","PA","Smith 4","Allegany","Bradford","12","0","1","2","2010"
"31009197300000","Cattaraugus","PPP Future Development Inc.","19730","00","00","GD","Chaffee-Arcade","AC","M. C. Drake Unit 1 1","Freedom","Medina","12","557","0","0","2010"
"31099261270000","Seneca","Minard Run Oil Company","26127","00","00","GD","Fayette-Waterloo","AC","Harris 2 (626895)","Fayette","Queenston","12","8761","343","0","2010"
"31037174950000","Genesee","Alden Aurora Gas Company, Inc.","17495","00","00","GD","Alden-Lancaster","AC","Darien Lake Fun Co 5","Darien","Medina","12","2258","0","","2010"
"31013154190000","Chautauqua","PPP Future Development Inc.","15419","00","00","OD","Gerry-Charlotte","AC","Hammond, P 1","Gerry","Bass Island","12","3362","0","","2010"
"31013121050000","Chautauqua","Empire Energy E & P, LLC","12105","00","00","GD","Lakeshore","AC","Waterman 1320","Hanover","Medina","0","0","0","","2010"
"31013166280000","Chautauqua","PPP Future Development Inc.","16628","00","00","GD","Lakeshore","IN","Winton 3","Gerry","Medina","12","1165","45","0","2010"
"31011213470000","Cayuga","A.D.C.O. Well Services Inc.","21347","00","00","GD","West Auburn","AC","Gulliver 1196","Fleming","Queenston","12","526","0","0","2010"
"31003680130000","Allegany","Sturdevant, Walter B.","68013","00","00","OD","Richburg","UM","J&R Oil Lot 8 117","Bolivar","Richburg","0","0","0","0","2010"
"31013116880000","Chautauqua","Empire Energy E & P, LLC","11688","00","00","GD","Lakeshore","AC","Bradigan 1275","Sheridan","Medina","12","695","0","","2010"
"31009661960000","Cattaraugus","Severtson, James C.","66196","00","00","IW","Chipmunk","IN","Homer 20","Allegany","Chipmunk","0","0","0","0","2010"
"31013112110000","Chautauqua","PPP Future Development Inc.","11211","00","00","GD","Lakeshore","AC","Erickson 3","North Harmony","Medina","12","2160","415","0","2010"
"31013118650000","Chautauqua","PPP Future Development Inc.","11865","00","00","GD","Lakeshore","AC","Schruise 1","North Harmony","Medina","12","156","0","0","2010"
"31029066380000","Erie","McCool, John E.","06638","00","00","GD","Lakeview","AC","Ganey 3","Hamburg","Medina","12","1016","0","0","2010"
"31029158080000","Erie","Weil Resources, Inc.","15808","00","00","GD","Sardinia","AC","Rumfola 1","Concord","Grimsby","12","205","0","","2010"
"31013119290000","Chautauqua","Empire Energy E & P, LLC","11929","00","00","GD","Lakeshore","AC","Steffon 1299","Dunkirk","Medina","12","1704","0","","2010"
"31013141760000","Chautauqua","PPP Future Development Inc.","14176","00","00","GD","Lakeshore","AC","Peterson Croner 4","Harmony","Medina","12","276","0","","2010"
"31013076730000","Chautauqua","Curtis & Son Oil, Inc.","07673","00","00","OD","Busti","AC","Blodgett Rex 5","Busti","Glade","1","","0","9","2010"
"31013182410000","Chautauqua","PPP Future Development Inc.","18241","00","00","GD","Lakeshore","IN","Abbey 1","Ellington","Medina","12","1631","0","","2010"
"31013225650000","Chautauqua","Greenridge Oil Company LLC","22565","00","00","GD","Lakeshore","IN","Reynolds 1","Chautauqua","Medina","12","1760","0","0","2010"
"31017260350000","Chenango","Norse Energy Corp USA","26035","00","00","GE","Not Applicable","PA","Rossi 2","Smyrna","Not Applicable","0","0","0","","2010"
"31003606110000","Allegany","Collins, Dave","60611","00","00","OD","Richburg","AC","Jones 024","Bolivar","Richburg","0","0","0","0","2010"
"31037196800000","Genesee","United States Gypsum Company","19680","00","00","GD","Danley Corners","IN","Noack, J. 1","Darien","Medina","12","2065","10","0","2010"
"31101217100000","Steuben","Chesapeake Appalachia, LLC","21710","00","00","GE","Glodes Corners Road","SI","Bergstresser 1","Pulteney","Black River","10","1437","0","0","2010"
"31013125920000","Chautauqua","Stedman Energy, Inc.","12592","00","00","GD","Lakeshore","AC","NYSRA 13-7","Harmony","Medina","12","998","150","0","2010"
"31013170860000","Chautauqua","PPP Future Development Inc.","17086","00","00","GD","Lakeshore","AC","Pollock Unit 1","Kiantone","Medina","12","2070","0","0","2010"
"31009200740000","Cattaraugus","Shultz, Todd W.","20074","00","00","OD","Chipmunk","AC","Hale & Shultz 4","Carrollton","Chipmunk & Bradford 2nd","12","0","0","32","2010"
"31013122770000","Chautauqua","PPP Future Development Inc.","12277","00","00","GD","Lakeshore","IN","Palmer 461","Arkwright","Medina","12","23","0","0","2010"
"31011156640000","Cayuga","OI Auburn, Inc.","15664","00","00","GD","West Auburn","AC","Foster A-119-2","Aurelius","Queenston","12","2497","0","","2010"
"31013193010000","Chautauqua","GFS Energy, Inc.","19301","00","00","GD","Lakeshore","PA","NYSRA 9-1 (6392)","Gerry","Medina","12","164","0","","2010"
"31003053800000","Allegany","The Richardson Petroleum Corporation","05380","00","00","IW","Beech Hill-Independence","PA","Quintette-Bledsoe 34","Independence","Fulmer Valley","12","222","2","10","2010"
"31003666230000","Allegany","Dust Bowl Oil Company, Inc.","66623","00","00","OD","Richburg","AC","Jacob Jordan Farm 234","Wirt","Richburg","12","0","0","27","2010"
"31009222710000","Cattaraugus","Empire Energy E & P, LLC","22271","00","00","GD","Lakeshore","AC","Bell 1","Leon","Medina","12","577","0","0","2010"
"31003668060000","Allegany","Joyce, Christine M.","66806","00","00","OD","Fulmer Valley","AC","Clark 12","Andover","Fulmer Valley","0","0","0","0","2010"
"31013224870000","Chautauqua","Empire Energy E & P, LLC","22487","00","00","GD","Lakeshore","AC","Goldberg, J 1","Clymer","Medina","12","1156","0","","2010"
"31003659810000","Allegany","Collins, Dave","65981","00","00","OD","Richburg","IN","Emerson 6","Scio","Richburg","0","0","0","0","2010"
"31003652090000","Allegany","Zlomek, John","65209","00","00","OD","Richburg","AC","Vossler ow9","Alma","Richburg","12","0","1","8","2010"
"31029163720000","Erie","Stedman Energy, Inc.","16372","00","00","GD","Brant-Eden","AC","Lamb 1","Eden","Grimsby","8","413","0","0","2010"
"31003088600000","Allegany","Simon of Bolivar Enterprises, Inc.","08860","00","00","IW","Richburg","PA","Wheeler 45 (W45)","Bolivar","Richburg","12","","0","8","2010"
"31121160170000","Wyoming","United States Gypsum Company","16017","00","00","GE","Tozier's Corners","AC","Tozier 1","Sheldon","Akron","12","797","0","0","2010"
"31101160190000","Steuben","Yahn & Yahn, Inc.","16019","00","00","OD","Beech Hill-Independence","AC","Barney-Edwards 013s","West Union","Fulmer Valley","12","10","5","23","2010"
"31015231790000","Chemung","Chesapeake Appalachia, LLC","23179","00","00","DH","Not Applicable","PA","Wholeben 1  (625519)","Erin","Not Applicable","0","0","0","0","2010"
"31051173080000","Livingston","Lenape Resources LLC","17308","00","00","GD","Uhley Corners-Caledonia","AC","Denoon 85","Caledonia","Medina","12","389","0","0","2010"
"31037206400000","Genesee","United States Gypsum Company","20640","00","00","GD","Alden-Lancaster","AC","Miller, P. 2","Pembroke","Medina","12","226","0","0","2010"
"31009663340000","Cattaraugus","McCracken Oil & Gas, LLC","66334","00","00","OD","Bradford","PA","Torrey 3","Carrollton","Bradford","0","0","0","0","2010"
"31099239160000","Seneca","Minard Run Oil Company","23916","00","00","GD","Fayette-Waterloo","AC","Clemens 2","Varick","Queenston","12","13431","258","0","2010"
"31013148180000","Chautauqua","Empire Energy E & P, LLC","14818","00","00","GD","Lakeshore","AC","Chaut. Forest Prod. 588","Westfield","Medina","6","413","0","0","2010"
"31029193490000","Erie","Cotton Well Drilling Company, Inc.","19349","00","00","GD","Brant-Eden","AC","Wittmeyer 2","Eden","Medina","12","69","0","","2010"
"31101228250000","Steuben","Talisman Energy USA Inc.","22825","00","00","GE","Wilson Hollow","PA","Rice 1301","Hornby","Black River","11","21453","489","0","2010"
"31003699160000","Allegany","Ashe Oil Company","69916","00","00","OD","Richburg","IN","Central 37","Scio","Richburg","0","0","0","0","2010"
"31011137840000","Cayuga","F & G Exploration, LLC","13784","00","00","GE","West Auburn","AC","Bacon 1","Springport","Queenston","9","1026","0","0","2010"
"31029153130000","Erie","Schreiner Oil and Gas, Inc.","15313","00","00","GD","West Seneca","IN","Trefts 824","Orchard Park","Medina","0","0","0","0","2010"
"31003679470000","Allegany","Sturdevant, Walter B.","67947","00","00","OD","Richburg","UM","J&R Oil Lot 8 76a","Bolivar","Richburg","0","0","0","0","2010"
"31009245310000","Cattaraugus","Pennhills Resources, LLC","24531","00","00","OD","Bradford","AC","Rumsey Devonian Sec 14 Lot 3-252","Allegany","Upper Devonian","12","602","577","260","2010"
"31121209980000","Wyoming","United States Gypsum Company","20998","00","00","GD","Danley Corners","AC","Bradfield, D & J 1","Bennington","Medina","12","247","0","0","2010"
"31003679680000","Allegany","Sturdevant, Walter B.","67968","00","00","IW","Richburg","UM","J&R Oil Lot 8 w5","Bolivar","Richburg","0","0","0","0","2010"
"31029251950000","Erie","PPP Future Development Inc.","25195","00","00","GD","North Collins","AC","Nagy 1","North Collins","Medina","12","3526","0","0","2010"
"31003246520000","Allegany","Bull Dog Oil","24652","00","00","OD","Richburg","AC","Bull Dog 1","Bolivar","Richburg","12","","100","120","2010"
"31003235370000","Allegany","PPP Future Development Inc.","23537","00","00","OD","Fulmer Valley","AC","Wormley 5","Andover","Fulmer Valley","12","337","1","118","2010"
"31011206750000","Cayuga","Minard Run Oil Company","20675","00","00","GD","West Auburn","AC","Marine Midland 1100-1","Fleming","Queenston","12","5152","0","0","2010"
"31003607310000","Allegany","The Richardson Petroleum Corporation","60731","00","00","OD","Beech Hill-Independence","PA","Potter(Br) 5","Independence","Fulmer Valley","12","339","4","17","2010"
"31003639210000","Allegany","Saint John Exploration & Production, Inc.","63921","00","00","IW","Richburg","IN","Trio Farm 54x","Bolivar","Richburg","0","0","0","0","2010"
"31013183590000","Chautauqua","Empire Energy E & P, LLC","18359","00","00","GD","Lakeshore","AC","Gun Club 739","Ripley","Medina","12","931","113","0","2010"
"31009130140000","Cattaraugus","SWEPI LP","13014","00","00","IW","Bradford","PA","Enterprise Transit St 054","Allegany","Chipmunk, Bradford 2nd & 3rd","12","0","1062","0","2010"
"31003651960000","Allegany","Piedmont Resources Corporation","65196","00","00","OD","Ford's Brook","IN","Quaker q79","Alma","Richburg","12","0","0","1","2010"
"31009176720000","Cattaraugus","Empire Energy E & P, LLC","17672","00","00","GD","Lakeshore","AC","H Reed 1","Persia","Medina","6","1244","0","","2010"
